  1159: H    ==> opls_146            HA     <=== 	Good
  1160: O    ==> opls_180            OS     <=== 	Good
  1161: C    ==> opls_182            CT     <=== 	Good
  1162: C    ==> opls_158            CT     <=== 	Good
  1163: H    ==> opls_185            HC     <=== 	Good
  1164: H    ==> opls_185            HC     <=== 	Good
  1165: O    ==> opls_154            OH     <=== 	Good
  1166: C    ==> opls_135            CT     <=== 	Good
  1167: H    ==> opls_140            HC     <=== 	Good
  1168: H    ==> opls_140            HC     <=== 	Good
  1169: H    ==> opls_140            HC     <=== 	Good
  1170: H    ==> opls_140            HC     <=== 	Good
  1171: H    ==> opls_140            HC     <=== 	Good
  1172: H    ==> opls_140            HC     <=== 	Good
  1173: H    ==> opls_140            HC     <=== 	Good
  1174: H    ==> opls_155            HO     <=== 	Good
  1175: H    ==> opls_155            HO     <=== 	Goo
  1176: H    ==> opls_140            HC     <=== 	Good
  1177: C    ==> opls_135            CT     <=== 	Good
  1178: O    ==> opls_154            OH     <=== 	Good
  1179: C    ==> opls_158            CT     <=== 	Good
  1180: H    ==> opls_140            HC     <=== 	Good
  1181: C    ==> opls_182            CT     <=== 	Good
  1182: H    ==> opls_140            HC     <=== 	Good
  1183: O    ==> opls_180            OS     <=== 	Good
  1184: H    ==> opls_185            HC     <=== 	Good
  1185: H    ==> opls_185            HC     <=== 	Good
  1186: C    ==> opls_145            CA     <=== 	Good
  1187: C    ==> opls_145            CA     <=== 	Good
  1188: C    ==> opls_145            CA     <=== 	Good
  1189: C    ==> opls_145            CA     <=== 	Good
  1190: H    ==> opls_146            HA     <=== 	Good
  1191: C    ==> opls_145            CA     <=== 	Good
  1192: H    ==> opls_146            HA     <=== 	Good
  1193: C    ==> opls_145            CA     <=== 	Good
  1194: H    ==> opls_146            HA     <=== 	Good
  1195: H    ==> opls_146            HA     <=== 	Good
  1196: C    ==> opls_149            CT     <=== 	Good
  1197: C    ==> opls_145            CA     <=== 	Good
  1198: C    ==> opls_145            CA     <=== 	Good
  1199: C    ==> opls_145            CA     <=== 	Good
  1200: C    ==> opls_145            CA     <=== 	Good
  1201: H    ==> opls_146            HA     <=== 	Good
  1202: C    ==> opls_145            CA     <=== 	Good
  1203: H    ==> opls_146            HA     <=== 	Good
  1204: C    ==> opls_145            CA     <=== 	Good
  1205: H    ==> opls_146            HA     <=== 	Good
  1206: H    ==> opls_146            HA     <=== 	Good
  1207: O    ==> opls_180            OS     <=== 	Good
  1208: C    ==> opls_182            CT     <=== 	Good
  1209: C    ==> opls_158            CT     <=== 	Good
  1210: H    ==> opls_185            HC     <=== 	Good
  1211: H    ==> opls_185            HC     <=== 	Good
  1212: O    ==> opls_154            OH     <=== 	Good
  1213: C    ==> opls_135            CT     <=== 	Good
  1214: H    ==> opls_140            HC     <=== 	Good
  1215: H    ==> opls_140            HC     <=== 	Good
  1216: H    ==> opls_140            HC     <=== 	Good
  1217: H    ==> opls_140            HC     <=== 	Good
  1218: H    ==> opls_140            HC     <=== 	Good
  1219: H    ==> opls_140            HC     <=== 	Good
  1220: H    ==> opls_140            HC     <=== 	Good
  1221: H    ==> opls_155            HO     <=== 	Good
  1222: H    ==> opls_155            HO     <=== 	Goo
  1223: H    ==> opls_140            HC     <=== 	Good
  1224: C    ==> opls_135            CT     <=== 	Good
  1225: O    ==> opls_154            OH     <=== 	Good
  1226: C    ==> opls_158            CT     <=== 	Good
  1227: H    ==> opls_140            HC     <=== 	Good
  1228: C    ==> opls_182            CT     <=== 	Good
  1229: H    ==> opls_140            HC     <=== 	Good
  1230: O    ==> opls_180            OS     <=== 	Good
  1231: H    ==> opls_185            HC     <=== 	Good
  1232: H    ==> opls_185            HC     <=== 	Good
  1233: C    ==> opls_145            CA     <=== 	Good
  1234: C    ==> opls_145            CA     <=== 	Good
  1235: C    ==> opls_145            CA     <=== 	Good
  1236: C    ==> opls_145            CA     <=== 	Good
  1237: H    ==> opls_146            HA     <=== 	Good
  1238: C    ==> opls_145            CA     <=== 	Good
  1239: H    ==> opls_146            HA     <=== 	Good
  1240: C    ==> opls_145            CA     <=== 	Good
  1241: H    ==> opls_146            HA     <=== 	Good
  1242: H    ==> opls_146            HA     <=== 	Good
  1243: C    ==> opls_149            CT     <=== 	Good
  1244: C    ==> opls_145            CA     <=== 	Good
  1245: C    ==> opls_145            CA     <=== 	Good
  1246: C    ==> opls_145            CA     <=== 	Good
  1247: C    ==> opls_145            CA     <=== 	Good
  1248: H    ==> opls_146            HA     <=== 	Good
  1249: C    ==> opls_145            CA     <=== 	Good
  1250: H    ==> opls_146            HA     <=== 	Good
  1251: C    ==> opls_145            CA     <=== 	Good
  1252: H    ==> opls_146            HA     <=== 	Good
  1253: H    ==> opls_146            HA     <=== 	Good
  1254: O    ==> opls_180            OS     <=== 	Good
  1255: C    ==> opls_182            CT     <=== 	Good
  1256: C    ==> opls_158            CT     <=== 	Good
  1257: H    ==> opls_185            HC     <=== 	Good
  1258: H    ==> opls_185            HC     <=== 	Good
  1259: O    ==> opls_154            OH     <=== 	Good
  1260: C    ==> opls_135            CT     <=== 	Good
  1261: H    ==> opls_140            HC     <=== 	Good
  1262: H    ==> opls_140            HC     <=== 	Good
  1263: H    ==> opls_140            HC     <=== 	Good
  1264: H    ==> opls_140            HC     <=== 	Good
  1265: H    ==> opls_140            HC     <=== 	Good
  1266: H    ==> opls_140            HC     <=== 	Good
  1267: H    ==> opls_140            HC     <=== 	Good
  1268: H    ==> opls_155            HO     <=== 	Good
  1269: H    ==> opls_155            HO     <=== 	Goo
  1270: H    ==> opls_140            HC     <=== 	Good
  1271: C    ==> opls_135            CT     <=== 	Good
  1272: O    ==> opls_154            OH     <=== 	Good
  1273: C    ==> opls_158            CT     <=== 	Good
  1274: H    ==> opls_140            HC     <=== 	Good
  1275: C    ==> opls_182            CT     <=== 	Good
  1276: H    ==> opls_140            HC     <=== 	Good
  1277: O    ==> opls_180            OS     <=== 	Good
  1278: H    ==> opls_185            HC     <=== 	Good
  1279: H    ==> opls_185            HC     <=== 	Good
  1280: C    ==> opls_145            CA     <=== 	Good
  1281: C    ==> opls_145            CA     <=== 	Good
  1282: C    ==> opls_145            CA     <=== 	Good
  1283: C    ==> opls_145            CA     <=== 	Good
  1284: H    ==> opls_146            HA     <=== 	Good
  1285: C    ==> opls_145            CA     <=== 	Good
  1286: H    ==> opls_146            HA     <=== 	Good
  1287: C    ==> opls_145            CA     <=== 	Good
  1288: H    ==> opls_146            HA     <=== 	Good
  1289: H    ==> opls_146            HA     <=== 	Good
  1290: C    ==> opls_149            CT     <=== 	Good
  1291: C    ==> opls_145            CA     <=== 	Good
  1292: C    ==> opls_145            CA     <=== 	Good
  1293: C    ==> opls_145            CA     <=== 	Good
  1294: C    ==> opls_145            CA     <=== 	Good
  1295: H    ==> opls_146            HA     <=== 	Good
  1296: C    ==> opls_145            CA     <=== 	Good
  1297: H    ==> opls_146            HA     <=== 	Good
  1298: C    ==> opls_145            CA     <=== 	Good
  1299: H    ==> opls_146            HA     <=== 	Good
  1300: H    ==> opls_146            HA     <=== 	Good
  1301: O    ==> opls_180            OS     <=== 	Good
  1302: C    ==> opls_182            CT     <=== 	Good
  1303: C    ==> opls_158            CT     <=== 	Good
  1304: H    ==> opls_185            HC     <=== 	Good
  1305: H    ==> opls_185            HC     <=== 	Good
  1306: O    ==> opls_154            OH     <=== 	Good
  1307: C    ==> opls_135            CT     <=== 	Good
  1308: H    ==> opls_140            HC     <=== 	Good
  1309: H    ==> opls_140            HC     <=== 	Good
  1310: H    ==> opls_140            HC     <=== 	Good
  1311: H    ==> opls_140            HC     <=== 	Good
  1312: H    ==> opls_140            HC     <=== 	Good
  1313: H    ==> opls_140            HC     <=== 	Good
  1314: H    ==> opls_140            HC     <=== 	Good
  1315: H    ==> opls_155            HO     <=== 	Good
  1316: H    ==> opls_155            HO     <=== 	Goo
  1317: H    ==> opls_140            HC     <=== 	Good
  1318: C    ==> opls_135            CT     <=== 	Good
  1319: O    ==> opls_154            OH     <=== 	Good
  1320: C    ==> opls_158            CT     <=== 	Good
  1321: H    ==> opls_140            HC     <=== 	Good
  1322: C    ==> opls_182            CT     <=== 	Good
  1323: H    ==> opls_140            HC     <=== 	Good
  1324: O    ==> opls_180            OS     <=== 	Good
  1325: H    ==> opls_185            HC     <=== 	Good
  1326: H    ==> opls_185            HC     <=== 	Good
  1327: C    ==> opls_145            CA     <=== 	Good
  1328: C    ==> opls_145            CA     <=== 	Good
  1329: C    ==> opls_145            CA     <=== 	Good
  1330: C    ==> opls_145            CA     <=== 	Good
  1331: H    ==> opls_146            HA     <=== 	Good
  1332: C    ==> opls_145            CA     <=== 	Good
  1333: H    ==> opls_146            HA     <=== 	Good
  1334: C    ==> opls_145            CA     <=== 	Good
  1335: H    ==> opls_146            HA     <=== 	Good
  1336: H    ==> opls_146            HA     <=== 	Good
  1337: C    ==> opls_149            CT     <=== 	Good
  1338: C    ==> opls_145            CA     <=== 	Good
  1339: C    ==> opls_145            CA     <=== 	Good
  1340: C    ==> opls_145            CA     <=== 	Good
  1341: C    ==> opls_145            CA     <=== 	Good
  1342: H    ==> opls_146            HA     <=== 	Good
  1343: C    ==> opls_145            CA     <=== 	Good
  1344: H    ==> opls_146            HA     <=== 	Good
  1345: C    ==> opls_145            CA     <=== 	Good
  1346: H    ==> opls_146            HA     <=== 	Good
  1347: H    ==> opls_146            HA     <=== 	Good
  1348: O    ==> opls_180            OS     <=== 	Good
  1349: C    ==> opls_182            CT     <=== 	Good
  1350: C    ==> opls_158            CT     <=== 	Good
  1351: H    ==> opls_185            HC     <=== 	Good
  1352: H    ==> opls_185            HC     <=== 	Good
  1353: O    ==> opls_154            OH     <=== 	Good
  1354: C    ==> opls_135            CT     <=== 	Good
  1355: H    ==> opls_140            HC     <=== 	Good
  1356: H    ==> opls_140            HC     <=== 	Good
  1357: H    ==> opls_140            HC     <=== 	Good
  1358: H    ==> opls_140            HC     <=== 	Good
  1359: H    ==> opls_140            HC     <=== 	Good
  1360: H    ==> opls_140            HC     <=== 	Good
  1361: H    ==> opls_140            HC     <=== 	Good
  1362: H    ==> opls_155            HO     <=== 	Good
  1363: H    ==> opls_155            HO     <=== 	Goo
  1364: H    ==> opls_140            HC     <=== 	Good
  1365: C    ==> opls_135            CT     <=== 	Good
  1366: O    ==> opls_154            OH     <=== 	Good
  1367: C    ==> opls_158            CT     <=== 	Good
  1368: H    ==> opls_140            HC     <=== 	Good
  1369: C    ==> opls_182            CT     <=== 	Good
  1370: H    ==> opls_140            HC     <=== 	Good
  1371: O    ==> opls_180            OS     <=== 	Good
  1372: H    ==> opls_185            HC     <=== 	Good
  1373: H    ==> opls_185            HC     <=== 	Good
  1374: C    ==> opls_145            CA     <=== 	Good
  1375: C    ==> opls_145            CA     <=== 	Good
  1376: C    ==> opls_145            CA     <=== 	Good
  1377: C    ==> opls_145            CA     <=== 	Good
  1378: H    ==> opls_146            HA     <=== 	Good
  1379: C    ==> opls_145            CA     <=== 	Good
  1380: H    ==> opls_146            HA     <=== 	Good
  1381: C    ==> opls_145            CA     <=== 	Good
  1382: H    ==> opls_146            HA     <=== 	Good
  1383: H    ==> opls_146            HA     <=== 	Good
  1384: C    ==> opls_149            CT     <=== 	Good
  1385: C    ==> opls_145            CA     <=== 	Good
  1386: C    ==> opls_145            CA     <=== 	Good
  1387: C    ==> opls_145            CA     <=== 	Good
  1388: C    ==> opls_145            CA     <=== 	Good
  1389: H    ==> opls_146            HA     <=== 	Good
  1390: C    ==> opls_145            CA     <=== 	Good
  1391: H    ==> opls_146            HA     <=== 	Good
  1392: C    ==> opls_145            CA     <=== 	Good
  1393: H    ==> opls_146            HA     <=== 	Good
  1394: H    ==> opls_146            HA     <=== 	Good
  1395: O    ==> opls_180            OS     <=== 	Good
  1396: C    ==> opls_182            CT     <=== 	Good
  1397: C    ==> opls_158            CT     <=== 	Good
  1398: H    ==> opls_185            HC     <=== 	Good
  1399: H    ==> opls_185            HC     <=== 	Good
  1400: O    ==> opls_154            OH     <=== 	Good
  1401: C    ==> opls_135            CT     <=== 	Good
  1402: H    ==> opls_140            HC     <=== 	Good
  1403: H    ==> opls_140            HC     <=== 	Good
  1404: H    ==> opls_140            HC     <=== 	Good
  1405: H    ==> opls_140            HC     <=== 	Good
  1406: H    ==> opls_140            HC     <=== 	Good
  1407: H    ==> opls_140            HC     <=== 	Good
  1408: H    ==> opls_140            HC     <=== 	Good
  1409: H    ==> opls_155            HO     <=== 	Good
  1410: H    ==> opls_155            HO     <=== 	Goo
